ContactID,Created,Updated,Location,Campaign,Program,SubFaculty,ProgramType,Status,StartDate,EndDate,LDA,TerminationDate,Gender,BirthDate,EducationLevel,Postal,TestScore,WonderlicScore,PrimaryFunder,NetRevenue
9065,"2/9/2020 6:16:00 AM","3/3/2022 9:46:06 AM","Springfield","Google/PPC - Google/PPC","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","5/19/2020 12:00:00 AM","11/30/2021 12:00:00 AM","7/1/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Male","10/19/1993 12:00:00 AM"," N.A.","72758","","18","Pell Grant (Federal)",15474.46
9025,"1/3/2020 5:15:00 PM","3/17/2022 3:04:18 PM","Springfield","Google/PPC - Google/PPC","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","3/2/2020 12:00:00 AM","5/17/2021 12:00:00 AM","5/10/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","10/10/1997 12:00:00 AM"," N.A.","65689","","29","Wellspring Loan Under 12 Months (School)",13806
8456,"12/16/2018 5:55:00 PM","4/12/2021 11:43:54 AM","Springfield","Google/PPC - Google/PPC","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","2/19/2019 12:00:00 AM","1/25/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/18/1998 12:00:00 AM"," N.A.","65781","","20"," N.A.",15525
8654,"5/26/2019 11:00:00 PM","2/1/2021 6:24:58 PM","Springfield","Google/PPC - Google/PPC","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","7/22/2019 12:00:00 AM","10/19/2020 12:00:00 AM","6/10/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/15/1997 12:00:00 AM"," N.A.","65802","","18","Wellspring Loan Over 12 Months (School)",13959.6
8749,"6/26/2019 12:31:00 AM","3/30/2021 3:45:18 PM","Springfield","Google/PPC - Google/PPC","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","9/17/2019 12:00:00 AM","12/18/2020 12:00:00 AM","8/11/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/5/1988 12:00:00 AM"," N.A.","65807","","24","Wellspring Loan Over 12 Months (School)",15905.46
8967,"12/11/2019 1:17:44 PM","3/17/2022 2:42:25 PM","Springfield","Google/PPC - Google/PPC","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","1/14/2020 12:00:00 AM","1/19/2021 12:00:00 AM","11/24/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Male","9/15/1988 12:00:00 AM"," N.A.","81401","","23","Wellspring Loan Over 12 Months (School)",16658.08
8561,"3/27/2019 11:22:27 AM","7/9/2021 4:21:42 PM","Springfield","Google/PPC - Google/PPC","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","4/8/2019 12:00:00 AM","5/15/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","11/25/1973 12:00:00 AM"," N.A.","65706","","19","Wellspring Loan Over 12 Months (School)",13514.36
8733,"6/28/2019 2:59:47 PM","3/21/2022 11:18:12 AM","Springfield","Other - Other","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","7/22/2019 12:00:00 AM","9/16/2020 12:00:00 AM","6/10/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","9/9/1991 12:00:00 AM"," N.A.","65804","","20","Wellspring Loan Over 12 Months (School)",16056.24
8725,"7/15/2019 1:30:39 PM","1/9/2022 2:51:04 PM","Springfield","Request Info Form - Request Info Form","Massage Therapy SP Day","Massage Therapy","Certificate","1.2w Withdrawn","9/17/2019 12:00:00 AM","8/5/2020 12:00:00 AM","8/11/2020 12:00:00 AM","8/5/2020 12:00:00 AM","Female","5/19/1993 12:00:00 AM"," N.A.","65616","","20","Pell Grant (Federal)",14880.38
8578,"12/11/2018 10:17:00 PM","7/24/2020 12:25:12 PM","Springfield","PPL - PPL","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","6/4/2019 12:00:00 AM","5/8/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","10/5/1983 12:00:00 AM"," N.A.","65714","","20","Wellspring Loan Under 12 Months (School)",13406
8815,"5/29/2019 3:25:00 PM","1/4/2021 10:03:52 AM","Springfield","Online App - Online App","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","9/17/2019 12:00:00 AM","11/13/2020 12:00:00 AM","8/11/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/5/1999 12:00:00 AM"," N.A.","65807","","19"," N.A.",16387
8760,"7/24/2019 11:15:00 AM","1/27/2021 3:23:23 PM","Springfield","Online App - Online App","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","9/17/2019 12:00:00 AM","10/17/2020 12:00:00 AM","8/11/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","9/30/1981 12:00:00 AM"," N.A.","65669","","22","Wellspring Loan Over 12 Months (School)",15687.4
8907,"10/3/2019 11:51:00 AM","10/7/2021 3:04:54 PM","Springfield","Online App - Online App","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","11/4/2019 12:00:00 AM","7/19/2021 12:00:00 AM","9/10/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","2/26/1996 12:00:00 AM"," N.A.","65631","","26","Cash / Check / Money Order (Personal)",15806
8900,"10/14/2019 6:49:00 PM","10/28/2021 8:16:15 PM","Springfield","Online App - Online App","Massage Therapy SP Day","Massage Therapy","Certificate","1.4 Complete","11/4/2019 12:00:00 AM","12/28/2020 12:00:00 AM","9/28/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/5/1997 12:00:00 AM"," N.A.","65802","","17","Direct Parent Plus Loan (Federal)",15777
8554,"1/31/2019 9:48:00 AM","9/23/2020 9:31:43 AM","Kansas City","Online App - Online App","Massage Therapy","Massage Therapy","Certificate","1.4 Complete","7/9/2019 12:00:00 AM","7/27/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Male","5/26/1995 12:00:00 AM"," N.A.","64055","","22","Wellspring Loan Over 12 Months (School)",16466.16
8960,"12/8/2019 4:11:00 PM","5/20/2021 9:30:19 AM","Kansas City","Google/PPC - Google/PPC","Massage Therapy","Massage Therapy","Certificate","1.4 Complete","1/6/2020 12:00:00 AM","12/10/2020 12:00:00 AM","12/5/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Male","1/15/1987 12:00:00 AM"," N.A.","64131","","22","Wellspring Loan Under 12 Months (School)",14806
8866,"8/26/2019 8:00:00 AM","11/8/2022 12:05:16 PM","Kansas City","Google/PPC - Google/PPC","Massage Therapy","Massage Therapy","Certificate","1.4 Complete","10/22/2019 12:00:00 AM","2/5/2021 12:00:00 AM","1/5/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/27/2000 12:00:00 AM"," N.A.","66212","","18"," N.A.",14806
510695,"1/1/1900 12:00:00 AM","6/6/2020 3:10:02 PM","Kansas City","Virtual Advisor - Career Training Readiness","Massage Therapy","Massage Therapy","Certificate","1.2w Withdrawn","7/10/2019 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","8/5/2019 12:00:00 AM","Male","1/22/1996 12:00:00 AM"," N.A.","64056","","19"," ",0
8940,"8/29/2019 4:06:48 PM","1/9/2022 1:56:23 PM","Kansas City"," N.A. -  N.A.","Massage Therapy","Massage Therapy","Certificate","1.2w Withdrawn","1/6/2020 12:00:00 AM","11/9/2020 12:00:00 AM","1/1/1900 12:00:00 AM","11/9/2020 12:00:00 AM","Female","5/8/1973 12:00:00 AM"," N.A.","66062",""," N.A.","Cash / Check / Money Order (Personal)",15870
9011,"7/26/2019 7:35:00 AM","5/12/2021 11:49:50 AM","Kansas City","ER - Book a Tour - Website ","Massage Therapy","Massage Therapy","Certificate","1.4 Complete","2/18/2020 12:00:00 AM","1/21/2021 12:00:00 AM","1/12/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","5/3/1984 12:00:00 AM"," N.A.","64089","","17","Wellspring Loan Over 12 Months (School)",16586.68
8874,"8/26/2019 10:30:00 PM","1/11/2023 12:13:19 PM","Kansas City","Virtual Adviser - Virtual Adviser","Medical Assisting","Medical Assisting","Certificate","1.4 Complete","10/15/2019 12:00:00 AM","9/14/2020 12:00:00 AM","6/26/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/13/2001 12:00:00 AM"," N.A.","64012","","15","Direct Unsubsidized Stafford Loan (Federal)",14339
8891,"10/3/2019 7:34:00 PM","1/12/2021 12:45:15 PM","Kansas City","Virtual Adviser - Virtual Adviser","Medical Assisting","Medical Assisting","Certificate","1.4 Complete","1/6/2020 12:00:00 AM","12/18/2020 12:00:00 AM","9/4/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/23/1998 12:00:00 AM"," N.A.","64643","","18","Wellspring Loan Over 12 Months (School)",17070
9006,"1/12/2020 10:21:00 PM","11/30/2020 5:26:54 PM","Kansas City","Virtual Adviser - Virtual Adviser","Medical Assisting","Medical Assisting","Certificate","1.4 Complete","2/10/2020 12:00:00 AM","11/6/2020 12:00:00 AM","10/9/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/12/1972 12:00:00 AM"," N.A.","64070","","23","Veterans Affairs (State)",17484
7423,"3/13/2016 12:35:02 AM","6/6/2020 3:24:44 PM","Kansas City","Short Form - Short Form","Medical Assisting","Medical Assisting","Certificate","1.4 Complete","1/7/2020 12:00:00 AM","3/13/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/19/1995 12:00:00 AM"," N.A.","65337","","19"," N.A.",0
8355,"10/25/2018 11:06:03 AM","11/24/2021 8:02:04 AM","Kansas City","Practitioner - Practitioner","Medical Assisting","Medical Assisting","Certificate","1.4 Complete","10/14/2019 12:00:00 AM","5/1/2021 12:00:00 AM","5/1/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/14/1977 12:00:00 AM"," N.A.","66012","","16","Direct Unsubsidized Stafford Loan (Federal)",0
8258,"7/19/2011 4:15:34 PM","11/26/2019 4:33:04 PM","Kansas City","NASM - NASM","Fitness Training Day","Fitness & Nutrition","Certificate","1.4 Complete","7/9/2019 12:00:00 AM","8/2/2019 12:00:00 AM","1/1/1900 12:00:00 AM",,"Female","9/14/1975 12:00:00 AM"," N.A.","66212",,"23"," N.A.",15227
155591,"10/17/2019 10:10:25 AM","9/24/2020 3:22:45 PM","Kansas City","Google/PPC - Google/PPC","Fitness Training Day","Fitness & Nutrition","Certificate","1.2w Withdrawn","2/11/2019 12:00:00 AM","7/27/2020 12:00:00 AM","1/1/1900 12:00:00 AM","9/9/2019 12:00:00 AM","Male","4/23/1995 12:00:00 AM"," N.A.","64064",""," N.A."," N.A.",12919.89
8547,"1/16/2019 3:20:23 PM","6/4/2021 10:24:27 PM","Kansas City","Google/PPC - Google/PPC","Fitness Training Day","Fitness & Nutrition","Certificate","1.2w Withdrawn","4/22/2019 12:00:00 AM","6/29/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/3/1996 12:00:00 AM"," N.A.","64012","","26"," N.A.",12919.89
511099,"1/1/1900 12:00:00 AM","9/24/2020 3:25:05 PM","Kansas City","ER - Book a Tour - Website ","Fitness Training Day","Fitness & Nutrition","Certificate","1.4 Complete","7/2/2020 12:00:00 AM","7/23/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Male","8/18/1996 12:00:00 AM"," N.A.","66046","","21"," ",12919.89
8851,"7/15/2019 11:26:00 PM","1/9/2022 8:34:51 PM","Lawrence","ER - Book a Tour - Website ","Massage Therapy Certificate","Massage Therapy","Diploma","1.2w Withdrawn","10/21/2019 12:00:00 AM","1/1/1900 12:00:00 AM","11/4/2019 12:00:00 AM","11/15/2019 12:00:00 AM","Female","2/17/1976 12:00:00 AM"," N.A.","66611","","17","Direct Parent Plus Loan (Federal)",1200
8602,"4/1/2019 9:37:00 PM","11/9/2020 12:38:04 PM","Lawrence","ER - Book a Tour - Website ","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","10/21/2019 12:00:00 AM","11/9/2020 12:00:00 AM","11/9/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/12/1982 12:00:00 AM","High School Graduate","66046","","23","Pell Grant (Federal)",17313
8993,"11/21/2019 9:59:00 AM","11/6/2020 12:59:09 PM","Lawrence","Virtual Adviser - Virtual Adviser","Massage Therapy Certificate","Massage Therapy","Diploma","1.2w Withdrawn","2/17/2020 12:00:00 AM","11/2/2020 12:00:00 AM","11/2/2020 12:00:00 AM","11/2/2020 12:00:00 AM","Female","4/30/1998 12:00:00 AM","High School Graduate","66044","","26","Cash / Check / Money Order (Personal)",17917
9030,"12/26/2019 9:56:00 PM","9/21/2021 11:38:18 PM","Lawrence","Short Form - Short Form","Massage Therapy Certificate","Massage Therapy","Diploma","1.2w Withdrawn","2/17/2020 12:00:00 AM","12/17/2020 12:00:00 AM","12/2/2020 12:00:00 AM","12/17/2020 12:00:00 AM","Female","4/2/2000 12:00:00 AM","High School Graduate","66046","","19","Pell Grant (Federal)",17313
8627,"4/16/2017 8:45:00 PM","7/21/2020 4:56:33 PM","Lawrence","Short Form - Short Form","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","5/20/2019 12:00:00 AM","6/26/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","4/30/1998 12:00:00 AM","High School Graduate","66080","","20","Wellspring Loan Over 12 Months (School)",15122.28
8624,"4/28/2019 7:11:00 PM","7/21/2020 4:57:18 PM","Lawrence","Short Form - Short Form","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","5/20/2019 12:00:00 AM","6/26/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/21/1989 12:00:00 AM","High School Graduate","64153","","28","Direct Unsubsidized Stafford Loan (Federal)",17010
9029,"1/7/2020 9:37:00 PM","3/3/2021 10:42:50 AM","Lawrence","Short Form - Short Form","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","2/17/2020 12:00:00 AM","3/3/2021 12:00:00 AM","3/3/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","5/4/2000 12:00:00 AM","High School Graduate","66061","","18","Pell Grant (Federal)",17917
9021,"10/19/2019 2:22:00 PM","6/2/2023 4:13:04 PM","Lawrence","Short Form - Short Form","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","4/14/2020 12:00:00 AM","9/29/2021 12:00:00 AM","9/29/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/8/1993 12:00:00 AM","High School Graduate","66047","","24","Direct Unsubsidized Stafford Loan (Federal)",16113
8605,"9/24/2018 7:51:00 PM","9/2/2020 6:43:07 PM","Lawrence","SEO - SEO","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","5/20/2019 12:00:00 AM","6/26/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","4/9/1973 12:00:00 AM","High School Graduate","66524","","26"," N.A.",17767
8426,"10/29/2018 10:06:00 AM","11/26/2019 2:00:45 PM","Lawrence","SEO - SEO","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","2/4/2019 12:00:00 AM","2/21/2020 12:00:00 AM","1/1/1900 12:00:00 AM",,"Male","9/3/1993 12:00:00 AM"," N.A.","66046",,"26"," N.A.",17463.96
8156,"3/27/2018 10:18:01 AM","6/6/2020 2:36:10 PM","Lawrence","SEO - SEO","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","9/3/2019 12:00:00 AM","10/25/2019 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","10/3/1993 12:00:00 AM"," N.A.","66046","","23"," N.A.",17570.9
8111,"3/7/2018 12:58:00 PM","11/26/2019 4:33:04 PM","Lawrence","SEO - SEO","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","9/3/2019 12:00:00 AM","10/25/2019 12:00:00 AM","1/1/1900 12:00:00 AM",,"Female","5/24/1990 12:00:00 AM"," N.A.","66066",,"33"," N.A.",18268
8230,"4/22/2018 10:15:00 PM","5/31/2020 3:12:20 PM","Lawrence","SEO - SEO","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","9/3/2019 12:00:00 AM","10/25/2019 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/17/1995 12:00:00 AM"," N.A.","66536","","27"," N.A.",18267
8428,"12/6/2018 2:53:00 PM","7/29/2020 5:39:44 PM","Lawrence","SEO - SEO","Massage Therapy Certificate","Massage Therapy","Diploma","1.2w Withdrawn","2/4/2019 12:00:00 AM","1/1/1900 12:00:00 AM","10/25/2019 12:00:00 AM","10/25/2019 12:00:00 AM","Female","6/16/1983 12:00:00 AM"," N.A.","66868","","22","Wellspring Loan Over 12 Months (School)",6350
8809,"8/19/2019 7:33:00 AM","11/9/2020 12:37:56 PM","Lawrence","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","10/21/2019 12:00:00 AM","11/9/2020 12:00:00 AM","11/9/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/29/1991 12:00:00 AM","High School Graduate","66044","","21","Pell Grant (Federal)",17313
8978,"4/18/2018 4:31:00 PM","1/9/2022 2:38:50 PM","Lawrence","Google/PPC - Google/PPC","Massage Therapy Certificate","Massage Therapy","Diploma","1.2w Withdrawn","2/17/2020 12:00:00 AM","1/1/1900 12:00:00 AM","10/12/2020 12:00:00 AM","9/14/2020 12:00:00 AM","Female","4/5/1985 12:00:00 AM","High School Graduate","66046","","19","Pell Grant (Federal)",17313
8915,"9/23/2019 4:46:00 AM","6/2/2022 11:04:09 AM","Lawrence","Google/PPC - Google/PPC","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","1/7/2020 12:00:00 AM","4/29/2021 12:00:00 AM","4/29/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","9/29/2000 12:00:00 AM","High School Graduate","66604","","19","Direct Unsubsidized Stafford Loan (Federal)",17313
8955,"1/2/2019 7:07:00 AM","2/10/2022 4:32:40 PM","Lawrence","Google/PPC - Google/PPC","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","1/7/2020 12:00:00 AM","1/14/2021 12:00:00 AM","1/14/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Male","8/2/1997 12:00:00 AM","High School Graduate","66044","","28","Direct Unsubsidized Stafford Loan (Federal)",16995
8699,"2/26/2019 1:34:00 PM","10/27/2020 12:49:12 PM","Lawrence","Online App - Online App","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","9/3/2019 12:00:00 AM","9/18/2020 12:00:00 AM","9/17/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","4/19/2001 12:00:00 AM","High School Graduate","66503","","22","Direct Unsubsidized Stafford Loan (Federal)",15530
8431,"10/3/2018 1:26:58 PM","11/26/2019 4:33:04 PM","Lawrence","Other - Other","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","2/4/2019 12:00:00 AM","2/21/2020 12:00:00 AM","1/1/1900 12:00:00 AM",,"Female","1/3/1972 12:00:00 AM"," N.A.","66618",,"13"," N.A.",17275
8796,"8/5/2019 3:34:05 PM","9/17/2020 9:27:49 AM","Lawrence","ER - Internet SEO - [INTERNET SEO]","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","9/3/2019 12:00:00 AM","9/18/2020 12:00:00 AM","9/17/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","2/25/1996 12:00:00 AM","High School Graduate","66049","","18","Wellspring Loan Over 12 Months (School)",17038.14
8969,"12/10/2019 3:43:34 PM","2/17/2021 9:50:57 AM","Lawrence","Virtual Advisor - Career Training Readiness","Massage Therapy Certificate","Massage Therapy","Diploma","1.2w Withdrawn","2/17/2020 12:00:00 AM","1/1/1900 12:00:00 AM","9/28/2020 12:00:00 AM","9/11/2020 12:00:00 AM","Female","9/22/1992 12:00:00 AM","High School Graduate","66801","","12","Wellspring Loan Under 12 Months (School)",17313
8437,"3/15/2017 4:11:02 PM","2/11/2021 4:58:52 PM","Lawrence","Google/PPC - Google/PPC","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","2/4/2019 12:00:00 AM","9/18/2020 12:00:00 AM","9/17/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","11/20/1988 12:00:00 AM","High School Graduate","66067","","19"," N.A.",17069
8414,"11/15/2018 7:49:00 PM","1/7/2021 6:38:14 PM","Lawrence","Google/PPC - Google/PPC","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","2/4/2019 12:00:00 AM","2/21/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/1/1900 12:00:00 AM","Female","5/10/1968 12:00:00 AM"," N.A.","66046","","18"," N.A.",17767
8863,"9/20/2019 9:29:29 AM","10/20/2021 5:46:08 PM","Lawrence","Book a Tour (Online) - Book a Tour (Online)","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","10/21/2019 12:00:00 AM","11/9/2020 12:00:00 AM","11/9/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/18/1992 12:00:00 AM","High School Graduate","66044","","21","Pell Grant (Federal)",17313
8889,"10/9/2019 6:10:01 PM","3/3/2021 10:43:05 AM","Lawrence","Virtual Advisor - Career Training Readiness","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","10/21/2019 12:00:00 AM","3/3/2021 12:00:00 AM","3/3/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/17/1965 12:00:00 AM","High School Graduate","66049","","21"," N.A.",17313
8824,"9/9/2019 10:13:00 PM","5/19/2023 3:02:02 PM","Lawrence"," N.A. -  N.A.","Massage Therapy Certificate","Massage Therapy","Diploma","1.4 Complete","10/21/2019 12:00:00 AM","6/16/2021 12:00:00 AM","6/16/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","5/14/1985 12:00:00 AM","High School Graduate","66044","","18","Pell Grant (Federal)",17313
8479,"12/26/2018 3:37:00 PM","5/13/2021 10:43:08 AM","Kansas City","Google/PPC - Google/PPC","Nutrition and Wellness Coaching Day","Fitness & Nutrition","Certificate","1.4 Complete","7/3/2019 12:00:00 AM","5/4/2021 12:00:00 AM","5/4/2021 12:00:00 AM","1/1/1900 12:00:00 AM","Female","10/5/1967 12:00:00 AM"," N.A.","44278","","27","Direct Subsidized Stafford Loan (Federal)",9328.73
8454,"1/7/2019 12:53:24 PM","10/2/2020 2:18:42 PM","Olathe","Google/PPC - Google/PPC","Master of Massage Therapy LW Day","Massage Therapy","AOS","1.4 Complete","1/16/2020 12:00:00 AM","6/19/2020 12:00:00 AM","6/18/2020 12:00:00 AM","1/1/1900 12:00:00 AM","Male","3/30/1992 12:00:00 AM"," N.A.","64130","","26","Wellspring Loan Under 12 Months (School)",7646
8206,"6/25/2018 11:27:11 AM","11/26/2019 4:33:04 PM","Olathe","Google/PPC - Google/PPC","Master of Massage Therapy LW Day","Massage Therapy","AOS","1.4 Complete","9/19/2019 12:00:00 AM","3/6/2020 12:00:00 AM","1/1/1900 12:00:00 AM",,"Female","4/9/1984 12:00:00 AM"," N.A.","66209",,"20"," N.A.",6887
